Payment_Method;Issue_Date;Fulfillment_Date;Due_Date;Payment_Date;Net_Amount_HUF;Tax_Amount_HUF;Gross_Amount_HUF;Outstanding_Amount_HUF;Status;Invoice_ID;Destination;Days_Overdue;;;
átutalás;2025.06.04;2025.06.10;2025.06.07;2025.08.21;99990.0;0.0;99990.0;0.0;Sikeres;INV_2408;Neoi Pori;75;;;
átutalás;2025.08.12;2025.06.10;2025.06.07;;-99990.0;0.0;-99990.0;-99990.0;Sikeres;INV_2409;Platamon;0;;;
átutalás;2025.08.12;2025.06.10;2025.06.07;;-99990.0;0.0;-99990.0;-99990.0;Sikeres;INV_2410;Neoi Pori;0;;;
átutalás;2025.08.12;2025.06.10;2025.08.15;2025.08.21;99990.0;0.0;99990.0;0.0;Sikeres;INV_2411;Platamon;6;;;
átutalás;2025.08.12;2025.06.10;2025.08.15;2025.08.21;99990.0;0.0;99990.0;0.0;Sikeres;INV_2412;Platamon;6;;;
átutalás;2025.08.12;2025.06.10;2025.08.15;;-99990.0;0.0;-99990.0;-99990.0;Sikeres;INV_2413;Platamon;0;;;
átutalás;2025.08.12;2025.06.10;2025.08.15;;-99990.0;0.0;-99990.0;-99990.0;Sikeres;INV_2414;Platamon;0;;;
átutalás;2025.08.12;2025.06.10;2025.08.15;2025.08.21;99990.0;0.0;99990.0;0.0;Sikeres;INV_2415;Neoi Pori;6;;;
átutalás;2025.08.12;2025.06.10;2025.08.15;2025.08.21;99990.0;0.0;99990.0;0.0;Sikeres;INV_2416;Platamon;6;;;
átutalás;2025.01.23;2025.09.08;2025.01.26;2025.02.12;86209.13;6190.87;92400.0;0.0;Sikeres;INV_2417;Neoi Pori;17;;;
átutalás;2025.07.22;2025.09.08;2025.07.28;2025.07.30;126951.5;máj.48;135600.0;0.0;Sikeres;INV_2418;Neoi Pori;2;;;
átutalás;2025.06.04;2025.08.13;2025.06.07;2025.06.04;111412.19;7907.81;119320.0;0.0;Sikeres;INV_2419;Platamon;-3;;;
átutalás;2025.06.24;2025.08.13;2025.07.02;2025.06.25;167564.74;11415.26;178980.0;0.0;Sikeres;INV_2420;Platamon;-7;;;
átutalás;2025.05.16;2025.09.16;2025.05.20;2025.05.26;487407.12;34952.88;522360.0;0.0;Sikeres;INV_2421;Platamon;6;;;
átutalás;2025.05.30;2025.09.16;2025.06.02;2025.06.04;303304.82;21775.18;325080.0;0.0;Sikeres;INV_2422;Neoi Pori;2;;;
átutalás;2025.06.05;2025.09.16;2025.06.08;2025.06.06;259975.56;18664.44;278640.0;0.0;Sikeres;INV_2423;Neoi Pori;-2;;;
átutalás;2025.06.12;2025.09.16;2025.06.15;2025.06.13;173317.04;12442.96;185760.0;0.0;Sikeres;INV_2424;Neoi Pori;-2;;;
átutalás;2025.06.27;2025.09.16;2025.06.30;2025.07.07;86583.62;6216.38;92800.0;0.0;Sikeres;INV_2425;Platamon;7;;;
átutalás;2025.07.01;2025.09.16;2025.07.04;2025.07.07;137030.05;28409.95;165440.0;0.0;Sikeres;INV_2426;Platamon;3;;;
átutalás;2025.07.24;2025.09.16;2025.08.06;2025.08.07;1999860.55;136239.45;2136100.0;0.0;Sikeres;INV_2427;Neoi Pori;1;;;
átutalás;2025.08.13;2025.09.16;2025.08.16;2025.08.14;172133.5;11726.5;183860.0;0.0;Sikeres;INV_2428;Neoi Pori;-2;;;
átutalás;2025.08.28;2025.09.16;2025.08.31;2025.09.03;225518.74;15681.26;241200.0;0.0;Sikeres;INV_2429;Neoi Pori;3;;;
átutalás;2025.08.29;2025.08.29;2025.09.01;2025.09.02;5617.32;382.68;6000.0;0.0;Sikeres;INV_2430;Platamon;1;;;
átutalás;2025.09.03;2025.09.16;2025.07.04;;-137030.05;-28409.95;-165440.0;-165440.0;Sikeres;INV_2431;Neoi Pori;0;;;
átutalás;2025.09.03;2025.09.16;2025.09.06;2025.07.07;43440.63;2959.37;46400.0;0.0;Sikeres;INV_2432;Platamon;-61;;;
átutalás;2025.03.27;2025.06.18;2025.03.30;2025.04.07;177584.25;12415.75;190000.0;0.0;Sikeres;INV_2433;Platamon;8;;;
készpénz;2025.01.14;2025.08.13;2025.01.14;2025.01.14;10812.24;687.76;11500.0;0.0;Sikeres;INV_2434;Neoi Pori;0;;;
készpénz;2025.03.25;2025.08.13;2025.03.25;2025.03.25;37428.34;2550.66;39979.0;0.0;Sikeres;INV_2435;Neoi Pori;0;;;
készpénz;2025.05.30;2025.08.13;2025.01.14;2025.05.30;-10812.24;-687.76;-11500.0;0.0;Sikeres;INV_2436;Neoi Pori;136;;;
készpénz;2025.05.30;2025.08.13;2025.03.25;2025.05.30;-37428.34;-2550.66;-39979.0;0.0;Sikeres;INV_2437;Neoi Pori;66;;;
készpénz;2025.08.05;2025.08.27;2025.08.05;2025.08.05;233757.48;16242.52;250000.0;0.0;Sikeres;INV_2438;Neoi Pori;0;;;
átutalás;2025.01.30;2025.07.23;2025.02.02;2025.01.30;125793.51;9046.49;134840.0;0.0;Sikeres;INV_2439;Platamon;-3;;;
átutalás;2025.06.05;2025.07.23;2025.06.14;2025.06.04;185146.96;12613.04;197760.0;0.0;Sikeres;INV_2440;Platamon;-10;;;
átutalás;2025.06.25;2025.08.05;2025.06.28;2025.06.26;208874.8;425.2;209300.0;0.0;Sikeres;INV_2441;Platamon;-2;;;
átutalás;2025.06.26;2025.08.05;2025.06.29;2025.06.26;209300.0;0.0;209300.0;0.0;Sikeres;INV_2442;Neoi Pori;-3;;;
átutalás;2025.03.12;2025.08.27;2025.03.15;2025.03.12;88980.34;6379.66;95360.0;0.0;Sikeres;INV_2443;Neoi Pori;-3;;;
átutalás;2025.05.15;2025.08.27;2025.05.18;2025.05.09;65535.43;4464.57;70000.0;0.0;Sikeres;INV_2444;Neoi Pori;-9;;;
átutalás;2025.07.31;2025.08.27;2025.08.03;2025.08.31;70067.71;4932.29;75000.0;0.0;Sikeres;INV_2445;Neoi Pori;28;;;
átutalás;2025.07.03;2025.08.22;2025.07.06;2025.07.04;362279.87;24680.13;386960.0;0.0;Sikeres;INV_2446;Platamon;-2;;;
átutalás;2025.06.05;2025.07.26;2025.06.15;2025.06.09;130368.7;márc.81;139250.0;0.0;Sikeres;INV_2447;Platamon;-6;;;
átutalás;2025.03.06;2025.03.06;2025.03.09;2025.03.06;84409.61;850.39;85260.0;0.0;Sikeres;INV_2448;Neoi Pori;-3;;;
átutalás;2025.01.13;2025.07.26;2025.01.16;2025.01.14;93677.14;2852.86;96530.0;0.0;Sikeres;INV_2449;Platamon;-2;;;
átutalás;2025.06.06;2025.07.26;2025.06.15;2025.06.06;163066.09;11108.91;174175.0;0.0;Sikeres;INV_2450;Platamon;-9;;;
átutalás;2025.07.10;2025.08.19;2025.07.13;2025.07.11;208244.8;425.2;208670.0;0.0;Sikeres;INV_2451;Platamon;-2;;;
Bankkártya;2025.03.24;2025.07.16;2024.12.03;2025.03.24;-351673.71;-10376.29;-362050.0;0.0;Sikeres;INV_2452;Platamon;111;;;
átutalás;2025.03.24;2025.03.24;2025.02.24;2025.03.26;1574.8;425.2;2000.0;0.0;Sikeres;INV_2453;Platamon;30;;;
átutalás;2025.06.24;2025.07.16;2025.06.27;2025.07.02;435335.11;29974.89;465310.0;0.0;Sikeres;INV_2454;Platamon;5;;;
átutalás;2025.07.02;2025.07.16;2025.06.27;2025.07.02;-435335.11;-29974.89;-465310.0;0.0;Sikeres;INV_2455;Neoi Pori;5;;;
átutalás;2025.05.15;2025.10.18;2025.05.18;2025.05.15;441898.01;30421.99;472320.0;0.0;Sikeres;INV_2456;Platamon;-3;;;
átutalás;2025.08.19;2025.10.18;2025.09.11;2025.09.18;660484.82;44995.18;705480.0;0.0;Sikeres;INV_2457;Neoi Pori;7;;;
átutalás;2025.09.08;2025.10.18;2025.09.11;2025.09.18;326353.28;0.0;326353.28;0.0;Sikeres;INV_2458;Neoi Pori;7;;;
átutalás;2025.09.25;2025.10.18;2025.09.29;;34972.13;0.0;34972.13;34972.13;Sikeres;INV_2459;Neoi Pori;0;;;
átutalás;2025.01.23;2025.08.19;2025.01.26;2025.01.23;152109.61;850.39;152960.0;0.0;Sikeres;INV_2460;Platamon;-3;;;
átutalás;2025.07.03;2025.08.20;2025.07.12;2025.06.30;223430.0;0.0;223430.0;0.0;Sikeres;INV_2461;Platamon;-12;;;
átutalás;2025.01.20;2025.09.07;2025.01.23;2025.01.21;82174.8;425.2;82600.0;0.0;Sikeres;INV_2462;Platamon;-2;;;
Bankkártya;2025.01.23;2025.06.20;2025.01.23;2025.01.23;79805.38;5754.62;85560.0;0.0;Sikeres;INV_2463;Platamon;0;;;
átutalás;2025.04.29;2025.06.20;2025.05.09;;117345.87;7994.13;125340.0;62670.0;Sikeres;INV_2464;Neoi Pori;0;;;
átutalás;2025.07.10;2025.09.07;2025.07.29;2025.07.17;120890.0;0.0;120890.0;0.0;Sikeres;INV_2465;Neoi Pori;-12;;;
Bankkártya;2025.07.22;2025.09.24;2025.07.22;2025.07.22;37300.0;2700.0;40000.0;0.0;Sikeres;INV_2466;Platamon;0;;;
átutalás;2025.07.23;2025.09.07;2025.07.29;2025.07.23;120890.0;0.0;120890.0;0.0;Sikeres;INV_2467;Platamon;-6;;;
átutalás;2025.07.23;2025.09.07;2025.07.29;2025.07.23;-120890.0;0.0;-120890.0;0.0;Sikeres;INV_2468;Platamon;-6;;;
Bankkártya;2025.07.31;2025.09.24;2025.07.31;2025.07.31;55096.57;3753.43;58850.0;0.0;Sikeres;INV_2469;Platamon;0;;;
átutalás;2025.06.24;2025.08.12;2025.07.03;2025.07.04;150650.0;0.0;150650.0;0.0;Sikeres;INV_2470;Neoi Pori;1;;;
átutalás;2025.01.28;2025.07.02;2025.01.31;2025.01.29;118342.18;8697.82;127040.0;0.0;Sikeres;INV_2471;Neoi Pori;-2;;;
átutalás;2025.03.06;2025.08.27;2025.03.09;2025.03.06;123246.99;jan.73;132120.0;0.0;Sikeres;INV_2472;Neoi Pori;-3;;;
átutalás;2025.05.08;2025.07.02;2025.05.23;2025.05.28;204058.61;13901.39;217960.0;0.0;Sikeres;INV_2473;Platamon;5;;;
átutalás;2025.05.28;2025.07.02;2025.05.23;2025.05.28;-204058.61;-13901.39;-217960.0;0.0;Sikeres;INV_2474;Platamon;5;;;
átutalás;2025.05.28;2025.07.02;2025.05.31;2025.05.13;172788.85;11771.15;184560.0;0.0;Sikeres;INV_2475;Neoi Pori;-18;;;
átutalás;2025.07.11;2025.08.27;2025.07.14;2025.07.11;181280.37;12349.63;193630.0;0.0;Sikeres;INV_2476;Platamon;-3;;;
átutalás;2025.07.22;2025.08.30;2025.07.25;2025.07.23;199285.84;13894.16;213180.0;0.0;Sikeres;INV_2477;Neoi Pori;-2;;;
átutalás;2025.03.12;2025.04.22;2025.03.15;2025.03.26;116278.58;7921.42;124200.0;0.0;Sikeres;INV_2478;Platamon;11;;;
átutalás;2025.06.03;2025.07.16;2025.06.07;2025.06.05;230141.72;15678.28;245820.0;0.0;Sikeres;INV_2479;Platamon;-2;;;
átutalás;2025.06.13;2025.07.16;2025.06.16;2025.06.16;261695.27;18304.73;280000.0;0.0;Sikeres;INV_2480;Platamon;0;;;
átutalás;2025.06.16;2025.07.16;2025.06.16;2025.06.16;-261695.27;-18304.73;-280000.0;0.0;Sikeres;INV_2481;Platamon;0;;;
átutalás;2025.07.01;2025.09.17;2025.07.04;2025.07.03;60219.65;4420.35;64640.0;0.0;Sikeres;INV_2482;Neoi Pori;-1;;;
átutalás;2025.08.07;2025.08.07;2025.08.10;2025.08.08;90775.94;jún.84;96960.0;0.0;Sikeres;INV_2483;Platamon;-2;;;
átutalás;2025.08.07;2025.09.17;2025.08.10;2025.08.07;0.0;0.0;0.0;0.0;Sikeres;INV_2484;Platamon;-3;;;
készpénz;2025.03.04;2025.07.16;2025.03.04;2025.03.04;74748.82;5251.18;80000.0;0.0;Sikeres;INV_2485;Platamon;0;;;
átutalás;2025.06.03;2025.07.16;2025.06.07;2025.06.04;156348.82;10651.18;167000.0;0.0;Sikeres;INV_2486;Neoi Pori;-3;;;
átutalás;2025.02.04;2025.08.05;2025.02.07;2025.02.05;200214.8;425.2;200640.0;0.0;Sikeres;INV_2487;Neoi Pori;-2;;;
átutalás;2025.02.05;2025.08.05;2025.02.07;2025.02.05;-200214.8;-425.2;-200640.0;0.0;Sikeres;INV_2488;Platamon;-2;;;
átutalás;2025.06.02;2025.09.29;2025.06.05;2025.06.02;29602.2;637.8;30240.0;0.0;Sikeres;INV_2489;Neoi Pori;-3;;;
átutalás;2025.08.25;2025.09.29;2025.08.28;2025.08.25;40860.0;0.0;40860.0;0.0;Sikeres;INV_2490;Platamon;-3;;;
átutalás;2025.05.19;2025.06.29;2025.05.22;2025.05.20;118094.85;8045.15;126140.0;0.0;Sikeres;INV_2491;Neoi Pori;-2;;;
átutalás;2025.01.08;2025.06.11;2025.01.11;2025.01.09;64350.46;2209.54;66560.0;0.0;Sikeres;INV_2492;Neoi Pori;-2;;;
átutalás;2025.04.25;2025.06.11;2025.04.30;2025.05.06;90663.59;6176.41;96840.0;0.0;Sikeres;INV_2493;Platamon;6;;;
átutalás;2025.06.04;2025.09.24;2025.06.07;2025.06.05;120000.0;0.0;120000.0;0.0;Sikeres;INV_2494;Neoi Pori;-2;;;
átutalás;2025.03.06;2025.07.26;2025.03.09;2025.03.07;166726.05;11993.95;178720.0;0.0;Sikeres;INV_2495;Platamon;-2;;;
átutalás;2025.06.05;2025.07.26;2025.06.15;2025.06.06;245364.66;16715.34;262080.0;0.0;Sikeres;INV_2496;Neoi Pori;-9;;;
átutalás;2025.01.06;2025.06.02;2025.01.09;2025.01.08;61394.44;2125.56;63520.0;0.0;Sikeres;INV_2497;Platamon;-1;;;
átutalás;2025.04.08;2025.06.02;2025.04.23;2025.04.14;89203.09;6076.91;95280.0;0.0;Sikeres;INV_2498;Neoi Pori;-9;;;
átutalás;2025.10.02;2025.12.15;2025.10.05;;90779.85;6820.15;97600.0;97600.0;Sikeres;INV_2499;Platamon;0;;;
átutalás;2025.07.04;2025.08.22;2025.07.07;2025.07.07;59393.83;4046.17;63440.0;0.0;Sikeres;INV_2500;Platamon;0;;;
átutalás;2025.06.02;2025.07.25;2025.06.16;2025.06.16;73017.0;0.0;73017.0;0.0;Sikeres;INV_2501;Platamon;0;;;
átutalás;2025.07.29;2025.08.30;2025.08.01;2025.07.29;201308.08;14031.92;215340.0;0.0;Sikeres;INV_2502;Platamon;-3;;;
átutalás;2025.03.10;2025.07.17;2025.03.13;2025.03.17;93324.41;6675.59;100000.0;0.0;Sikeres;INV_2503;Neoi Pori;4;;;
átutalás;2025.05.21;2025.07.17;2025.06.06;2025.06.03;126577.01;8622.99;135200.0;0.0;Sikeres;INV_2504;Platamon;-3;;;
átutalás;2025.07.14;2025.07.29;2025.07.17;2025.07.18;169211.43;852.32;170063.75;0.0;Sikeres;INV_2505;Neoi Pori;1;;;
átutalás;2025.04.01;2025.09.10;2025.04.04;2025.04.04;153039.48;11220.52;164260.0;0.0;Sikeres;INV_2506;Neoi Pori;0;;;
átutalás;2025.07.23;2025.09.10;2025.08.01;2025.07.29;230675.36;15714.64;246390.0;0.0;Sikeres;INV_2507;Neoi Pori;-3;;;
átutalás;2025.02.21;2025.08.26;2025.02.24;2025.02.22;53074.8;425.2;53500.0;0.0;Sikeres;INV_2508;Platamon;-2;;;
átutalás;2025.05.23;2025.08.20;2025.05.26;2025.05.23;180435.91;12769.09;193205.0;0.0;Sikeres;INV_2509;Platamon;-3;;;
átutalás;2025.07.03;2025.08.20;2025.07.11;2025.07.11;267113.06;18196.94;285310.0;0.0;Sikeres;INV_2510;Neoi Pori;0;;;
átutalás;2025.07.18;2025.08.20;2025.05.26;;-180435.91;-12769.09;-193205.0;-193205.0;Sikeres;INV_2511;Neoi Pori;0;;;
átutalás;2025.07.18;2025.08.20;2025.07.11;;-267113.06;-18196.94;-285310.0;-285310.0;Sikeres;INV_2512;Neoi Pori;0;;;
Pénzügyileg rendezve;2025.07.18;2025.07.18;2025.07.18;2025.05.26;192567.2;637.8;193205.0;0.0;Sikeres;INV_2513;Platamon;-53;;;
átutalás;2025.03.10;2025.08.26;2025.03.13;2025.03.10;58624.8;425.2;59050.0;0.0;Sikeres;INV_2514;Platamon;-3;;;
átutalás;2025.07.28;2025.08.26;2025.07.31;2025.07.30;160574.8;425.2;161000.0;0.0;Sikeres;INV_2515;Neoi Pori;-1;;;
átutalás;2025.06.12;2025.08.22;2025.06.15;2025.06.13;111449.63;7910.37;119360.0;0.0;Sikeres;INV_2516;Platamon;-2;;;
átutalás;2025.07.04;2025.08.22;2025.07.11;2025.07.07;167620.91;11419.09;179040.0;0.0;Sikeres;INV_2517;Neoi Pori;-4;;;
átutalás;2025.01.10;2025.06.11;2025.01.13;2025.01.14;66567.32;2272.68;68840.0;0.0;Sikeres;INV_2518;Platamon;1;;;
átutalás;2025.04.25;2025.06.11;2025.04.30;2025.04.30;93865.46;6394.54;100260.0;0.0;Sikeres;INV_2519;Neoi Pori;0;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.26;185859.46;12820.54;198680.0;0.0;Sikeres;INV_2520;Neoi Pori;-1;;;
átutalás;2025.08.27;2025.10.07;2025.09.02;2025.08.29;285006.52;11513.48;296520.0;0.0;Sikeres;INV_2521;Platamon;-4;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.05;102528.4;0.0;102528.4;0.0;Sikeres;INV_2522;Platamon;-2;;;
átutalás;2025.02.26;2025.08.13;2025.03.10;2025.03.04;46066.93;júl.33;50000.0;0.0;Sikeres;INV_2523;Neoi Pori;-6;;;
átutalás;2025.04.11;2025.08.13;2025.04.14;2025.04.11;140433.07;9566.93;150000.0;0.0;Sikeres;INV_2524;Neoi Pori;-3;;;
átutalás;2025.05.12;2025.08.13;2025.05.15;2025.05.12;140433.07;9566.93;150000.0;0.0;Sikeres;INV_2525;Neoi Pori;-3;;;
átutalás;2025.06.16;2025.08.13;2025.07.04;2025.07.28;231246.46;15753.54;247000.0;0.0;Sikeres;INV_2526;Platamon;24;;;
átutalás;2025.06.26;2025.08.13;2025.07.04;2025.07.02;231246.46;15753.54;247000.0;0.0;Sikeres;INV_2527;Platamon;-2;;;
átutalás;2025.07.28;2025.08.13;2025.07.04;2025.07.28;-231246.46;-15753.54;-247000.0;0.0;Sikeres;INV_2528;Platamon;24;;;
átutalás;2025.06.25;2025.07.09;2025.06.26;2025.06.27;196159.84;13840.16;210000.0;0.0;Sikeres;INV_2529;Platamon;1;;;
átutalás;2025.04.09;2025.07.01;2025.04.12;2025.04.09;56634.8;425.2;57060.0;0.0;Sikeres;INV_2530;Neoi Pori;-3;;;
átutalás;2025.05.08;2025.07.01;2025.05.24;2025.05.08;82590.0;0.0;82590.0;0.0;Sikeres;INV_2531;Neoi Pori;-16;;;
átutalás;2025.08.11;2025.09.10;2025.08.14;2025.08.13;168222.04;11777.96;180000.0;0.0;Sikeres;INV_2532;Platamon;-1;;;
Bankkártya;2025.01.21;2025.08.30;2025.01.21;2025.01.21;280754.66;8345.34;289100.0;0.0;Sikeres;INV_2533;Neoi Pori;0;;;
átutalás;2025.02.12;2025.07.17;2025.02.15;2025.02.15;114810.67;8139.33;122950.0;0.0;Sikeres;INV_2534;Platamon;0;;;
átutalás;2025.05.21;2025.07.17;2025.06.06;2025.05.31;169858.48;11571.52;181430.0;0.0;Sikeres;INV_2535;Platamon;-6;;;
átutalás;2025.01.23;2025.08.22;2025.01.26;2025.01.23;125943.3;júl.56;135000.0;0.0;Sikeres;INV_2536;Platamon;-3;;;
Bankkártya;2025.07.01;2025.08.22;2025.07.01;2025.07.01;97554.17;6645.83;104200.0;0.0;Sikeres;INV_2537;Neoi Pori;0;;;
készpénz;2025.07.01;2025.08.22;2025.07.01;2025.07.01;136875.43;9324.57;146200.0;0.0;Sikeres;INV_2538;Neoi Pori;0;;;
Bankkártya;2025.01.30;2025.09.16;2025.01.30;2025.01.30;92051.15;6588.85;98640.0;0.0;Sikeres;INV_2539;Neoi Pori;0;;;
átutalás;2025.07.24;2025.09.16;2025.08.06;2025.07.31;135714.52;9245.48;144960.0;0.0;Sikeres;INV_2540;Platamon;-6;;;
átutalás;2025.03.10;2025.09.10;2025.03.13;2025.03.13;84711.18;6088.82;90800.0;0.0;Sikeres;INV_2541;Neoi Pori;0;;;
átutalás;2025.07.23;2025.09.10;2025.07.29;2025.07.29;109949.73;7490.27;117440.0;0.0;Sikeres;INV_2542;Platamon;0;;;
átutalás;2025.01.13;2025.07.26;2025.01.16;2025.01.15;296122.0;9558.0;305680.0;0.0;Sikeres;INV_2543;Neoi Pori;-1;;;
átutalás;2025.06.06;2025.07.26;2025.06.15;2025.06.06;429275.81;29244.19;458520.0;0.0;Sikeres;INV_2544;Neoi Pori;-9;;;
átutalás;2025.07.31;2025.08.20;2025.08.03;2025.08.01;421001.57;28998.43;450000.0;0.0;Sikeres;INV_2545;Platamon;-2;;;
Bankkártya;2025.01.20;2025.09.03;2025.01.20;2025.01.20;392142.04;12857.96;405000.0;0.0;Sikeres;INV_2546;Platamon;0;;;
átutalás;2025.07.17;2025.09.03;2025.07.20;2025.07.17;567396.42;38653.58;606050.0;0.0;Sikeres;INV_2547;Neoi Pori;-3;;;
átutalás;2025.02.10;2025.08.22;2025.02.13;2025.02.10;322512.15;22447.85;344960.0;0.0;Sikeres;INV_2548;Platamon;-3;;;
átutalás;2025.02.10;2025.08.22;2025.02.13;2025.02.10;-322512.15;-22447.85;-344960.0;0.0;Sikeres;INV_2549;Neoi Pori;-3;;;
átutalás;2025.02.11;2025.08.22;2025.02.14;2025.02.11;130624.4;jún.75;140000.0;0.0;Sikeres;INV_2550;Neoi Pori;-3;;;
átutalás;2025.07.04;2025.08.22;2025.07.07;2025.07.10;191887.75;13072.25;204960.0;0.0;Sikeres;INV_2551;Neoi Pori;3;;;
átutalás;2025.05.08;2025.07.02;2025.05.23;2025.05.04;477697.13;32542.87;510240.0;0.0;Sikeres;INV_2552;Platamon;-19;;;
átutalás;2025.01.08;2025.08.26;2025.01.11;2025.01.10;197859.61;850.39;198710.0;0.0;Sikeres;INV_2553;Neoi Pori;-1;;;
átutalás;2025.07.03;2025.08.19;2025.07.12;2025.07.05;292060.0;0.0;292060.0;0.0;Sikeres;INV_2554;Platamon;-7;;;
átutalás;2025.05.20;2025.08.30;2025.05.23;2025.05.21;76818.84;5551.16;82370.0;0.0;Sikeres;INV_2555;Neoi Pori;-2;;;
átutalás;2025.07.18;2025.08.30;2025.07.21;2025.06.20;202298.52;13781.48;216080.0;0.0;Sikeres;INV_2556;Neoi Pori;-31;;;
Bankkártya;2025.01.16;2025.08.26;2025.01.16;2025.01.16;149574.8;425.2;150000.0;0.0;Sikeres;INV_2557;Neoi Pori;0;;;
Bankkártya;2025.05.26;2025.08.26;2025.01.16;2025.05.26;-149574.8;-425.2;-150000.0;0.0;Sikeres;INV_2558;Neoi Pori;130;;;
átutalás;2025.07.09;2025.09.23;2025.07.12;2025.07.11;26479.8;425.2;26905.0;0.0;Sikeres;INV_2559;Neoi Pori;-1;;;
átutalás;2025.08.04;2025.09.23;2025.08.07;2025.08.03;40360.0;0.0;40360.0;0.0;Sikeres;INV_2560;Platamon;-4;;;
készpénz;2025.06.13;2025.09.24;2025.06.13;2025.06.13;46662.2;aug.37;50000.0;0.0;Sikeres;INV_2561;Platamon;0;;;
készpénz;2025.08.06;2025.09.17;2025.08.06;2025.08.06;104388.58;7111.42;111500.0;0.0;Sikeres;INV_2562;Neoi Pori;0;;;
átutalás;2025.06.20;2025.08.13;2025.06.23;2025.06.20;269754.99;18377.01;288132.0;0.0;Sikeres;INV_2563;Neoi Pori;-3;;;
átutalás;2025.02.07;2025.06.29;2025.02.10;2025.02.10;76097.95;máj.02;81600.0;0.0;Sikeres;INV_2564;Neoi Pori;0;;;
átutalás;2025.05.19;2025.06.29;2025.02.10;;-76097.95;-5502.05;-81600.0;-81600.0;Sikeres;INV_2565;Neoi Pori;0;;;
átutalás;2025.05.19;2025.06.29;2025.05.22;2025.05.22;81600.0;0.0;81600.0;0.0;Sikeres;INV_2566;Neoi Pori;0;;;
átutalás;2025.07.28;2025.07.22;2025.08.01;2025.07.30;97174.8;425.2;97600.0;0.0;Sikeres;INV_2567;Neoi Pori;-2;;;
átutalás;2025.08.04;2025.10.18;2025.08.07;2025.08.07;93473.23;6526.77;100000.0;0.0;Sikeres;INV_2568;Platamon;0;;;
átutalás;2025.09.08;2025.10.18;2025.09.11;;62873.6;0.0;62873.6;62873.6;Sikeres;INV_2569;Platamon;0;;;
átutalás;2025.09.16;2025.10.18;2025.09.19;;121920.93;0.0;121920.93;121920.93;Sikeres;INV_2570;Platamon;0;;;
átutalás;2025.09.29;2025.10.18;2025.10.02;;34952.43;0.0;34952.43;34952.43;Sikeres;INV_2571;Neoi Pori;0;;;
átutalás;2025.09.30;2025.10.18;2025.10.03;2025.09.30;224795.9;15314.1;240110.0;0.0;Sikeres;INV_2572;Platamon;-3;;;
átutalás;2025.09.30;2025.10.18;2025.11.03;;187244.09;12755.91;200000.0;200000.0;Sikeres;INV_2573;Neoi Pori;0;;;
átutalás;2025.01.29;2025.06.04;2025.02.01;2025.02.05;124406.93;júl.93;133200.0;0.0;Sikeres;INV_2574;Platamon;4;;;
átutalás;2025.06.02;2025.08.19;2025.06.05;2025.06.05;150909.61;850.39;151760.0;0.0;Sikeres;INV_2575;Platamon;0;;;
átutalás;2025.07.03;2025.08.19;2025.07.12;2025.06.19;227640.0;0.0;227640.0;0.0;Sikeres;INV_2576;Platamon;-23;;;
Pénzügyileg rendezve;2025.07.24;2025.09.03;2025.07.24;2025.07.24;22992.13;6207.87;29200.0;0.0;Sikeres;INV_2577;Neoi Pori;0;;;
átutalás;2025.07.24;2025.09.03;2025.07.27;2025.07.24;22991.34;6207.66;29199.0;0.0;Sikeres;INV_2578;Neoi Pori;-3;;;
készpénz;2025.02.14;2025.04.22;2025.02.14;2025.02.14;111900.0;8100.0;120000.0;0.0;Sikeres;INV_2579;Neoi Pori;0;;;
készpénz;2025.03.06;2025.07.17;2025.03.06;2025.03.06;749375.45;52004.55;801380.0;0.0;Sikeres;INV_2580;Platamon;0;;;
készpénz;2025.03.06;2025.05.22;2025.03.06;2025.03.06;143803.46;9796.54;153600.0;0.0;Sikeres;INV_2581;Platamon;0;;;
készpénz;2025.03.06;2025.07.17;2025.03.06;2025.03.06;-749375.45;-52004.55;-801380.0;0.0;Sikeres;INV_2582;Platamon;0;;;
készpénz;2025.03.06;2025.07.17;2025.03.06;2025.03.06;562131.35;39248.65;601380.0;0.0;Sikeres;INV_2583;Platamon;0;;;
átutalás;2025.06.04;2025.07.10;2025.06.07;2025.06.08;237149.61;850.39;238000.0;0.0;Sikeres;INV_2584;Platamon;1;;;
átutalás;2025.06.20;2025.09.08;2025.06.24;2025.06.21;107405.16;7634.84;115040.0;0.0;Sikeres;INV_2585;Neoi Pori;-3;;;
átutalás;2025.07.22;2025.09.24;2025.07.28;2025.07.28;150319.56;10240.44;160560.0;0.0;Sikeres;INV_2586;Neoi Pori;0;;;
átutalás;2025.07.23;2025.09.24;2025.07.28;;-150319.56;-10240.44;-160560.0;-160560.0;Sikeres;INV_2587;Neoi Pori;0;;;
átutalás;2025.07.23;2025.08.09;2025.07.26;2025.07.23;140770.11;9589.89;150360.0;0.0;Sikeres;INV_2588;Neoi Pori;-3;;;
Bankkártya;2025.06.26;2025.09.24;2025.06.26;2025.06.26;46306.44;3313.56;49620.0;0.0;Sikeres;INV_2589;Neoi Pori;0;;;
Bankkártya;2025.07.30;2025.09.24;2025.06.26;2025.07.30;-46306.44;-3313.56;-49620.0;0.0;Sikeres;INV_2590;Neoi Pori;34;;;
